,pdb_name,has_sugar_names,has_L,has_D,type
6800,3E7J,True,False,False,D-GLUCURONIC ACID
6801,3E7J,True,False,True,"4,5-DEHYDRO-D-GLUCURONIC ACID"
6802,3E80,True,False,True,ALPHA-D-MANNOSE
6803,3E80,True,False,False,D-GLUCURONIC ACID
6804,3E80,True,True,True,2-(acetylamino)-2-deoxy-4-O-(4-deoxy-alpha-L-threo-hex-4-enopyranuronosyl)-alpha-D-glucopyranose
6805,3E9X,True,False,True,N-ACETYL-D-GLUCOSAMINE
6806,3E9X,True,False,True,ALPHA-D-MANNOSE
6807,3EDX,True,False,True,N-ACETYL-D-GLUCOSAMINE
6808,3EDY,True,False,True,N-ACETYL-D-GLUCOSAMINE
6809,3EE5,True,False,True,N-ACETYL-D-GLUCOSAMINE
6810,3EE5,True,False,True,BETA-D-GALACTOSE
6811,3EE6,True,False,True,N-ACETYL-D-GLUCOSAMINE
6812,3EF2,True,True,False,ALPHA-L-FUCOSE
6813,3EF2,True,False,True,BETA-D-GALACTOSE
6814,3EF2,True,False,False,ALPHA D-GALACTOSE
6815,3EFX,True,False,False,N-ACETYL-2-DEOXY-2-AMINO-GALACTOSE
6816,3EFX,True,False,True,BETA-D-GALACTOSE
6817,3EFX,True,True,False,ALPHA-L-FUCOSE
6818,3EFX,True,False,True,BETA-D-GLUCOSE
6819,3EH4,True,False,False,B-NONYLGLUCOSIDE
6820,3EH5,True,False,False,B-NONYLGLUCOSIDE
6821,3EII,True,False,True,N-ACETYL-D-GLUCOSAMINE
6822,3EIO,True,False,True,N-ACETYL-D-GLUCOSAMINE
6823,3EIO,True,False,True,ALPHA-D-MANNOSE
6824,3EJ6,True,False,True,N-ACETYL-D-GLUCOSAMINE
6825,3EJA,True,False,True,N-ACETYL-D-GLUCOSAMINE
6826,3EJH,True,False,True,N-ACETYL-D-GLUCOSAMINE
6827,3EJJ,True,False,True,N-ACETYL-D-GLUCOSAMINE
6828,3EJP,True,False,True,N-ACETYL-D-GLUCOSAMINE
6829,3EJQ,True,False,True,N-ACETYL-D-GLUCOSAMINE
6830,3EJR,True,False,True,N-ACETYL-D-GLUCOSAMINE
6831,3EJS,True,False,True,N-ACETYL-D-GLUCOSAMINE
6832,3EJT,True,False,True,N-ACETYL-D-GLUCOSAMINE
6833,3EJU,True,False,True,N-ACETYL-D-GLUCOSAMINE
6834,3ELA,True,False,True,ALPHA-D-GLUCOSE
6835,3ELA,True,True,False,ALPHA-L-FUCOSE
6836,3EPZ,True,False,True,BETA-D-GLUCOSE
6837,3EQA,True,False,True,N-ACETYL-D-GLUCOSAMINE
6838,3EQA,True,False,True,BETA-D-MANNOSE
6839,3EQA,True,False,True,ALPHA-D-MANNOSE
6840,3EQN,True,False,True,N-ACETYL-D-GLUCOSAMINE
6841,3EQN,True,False,True,BETA-D-MANNOSE
6842,3EQO,True,False,True,N-ACETYL-D-GLUCOSAMINE
6843,3EQO,True,False,True,BETA-D-MANNOSE
6844,3ERH,True,False,True,N-ACETYL-D-GLUCOSAMINE
6845,3ERH,True,False,True,ALPHA-D-MANNOSE
6846,3ERH,True,False,True,BETA-D-MANNOSE
6847,3ERI,True,False,True,N-ACETYL-D-GLUCOSAMINE
6848,3ERI,True,False,True,ALPHA-D-MANNOSE
6849,3ERI,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
6850,3ES6,True,False,True,N-ACETYL-D-GLUCOSAMINE
6851,3ES6,True,False,True,BETA-D-MANNOSE
6852,3ES6,True,False,True,ALPHA-D-MANNOSE
6853,3ES6,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
6854,3ESW,True,False,True,N-ACETYL-D-GLUCOSAMINE
6855,3ET0,True,False,True,ALPHA-D-GLUCOSE
6856,3EVJ,True,False,True,N-ACETYL-D-GLUCOSAMINE
6857,3EVJ,True,False,True,ALPHA-D-MANNOSE
6858,3EYV,True,True,False,ALPHA-L-FUCOSE
6859,3EYV,True,False,True,BETA-D-GALACTOSE
6860,3EYV,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
6861,3F1S,True,False,True,N-ACETYL-D-GLUCOSAMINE
6862,3F53,True,False,False,O-SIALIC ACID
6863,3F53,True,False,True,2-FLUORO-2-DEOXY-BETA-D-GALACTOPYRANOSE
6864,3F5A,True,False,False,O-SIALIC ACID
6865,3F5A,True,False,True,BETA-D-GALACTOSE
6866,3F5A,True,False,True,N-ACETYL-D-GLUCOSAMINE
6867,3F5E,True,False,False,O-SIALIC ACID
6868,3F5E,True,False,True,2-FLUORO-2-DEOXY-BETA-D-GALACTOPYRANOSE
6869,3F5E,True,False,True,N-ACETYL-D-GLUCOSAMINE
6870,3F5F,True,False,True,ALPHA-D-GLUCOSE
6871,3F5J,True,False,True,beta-D-glucopyranosyl-(1->4)-beta-D-glucopyranosyl-(1->4)-beta-D-glucopyranosyl-(1->4)-beta-D-glucopyranose
6872,3F5L,True,False,True,3-O-beta-D-glucopyranosyl-beta-D-glucopyranose
6873,3F6J,True,False,True,N-ACETYL-D-GLUCOSAMINE
6874,3F6J,True,False,False,METHYL-BETA-GALACTOSE
6875,3F6K,True,False,True,N-ACETYL-D-GLUCOSAMINE
6876,3F6K,True,False,True,BETA-D-MANNOSE
6877,3F8S,True,False,True,N-ACETYL-D-GLUCOSAMINE
6878,3F8U,True,False,True,N-ACETYL-D-GLUCOSAMINE
6879,3F9P,True,False,True,N-ACETYL-D-GLUCOSAMINE
6880,3F9P,True,False,True,BETA-D-MANNOSE
6881,3F9P,True,True,False,ALPHA-L-FUCOSE
6882,3FAQ,True,False,True,N-ACETYL-D-GLUCOSAMINE
6883,3FAQ,True,False,True,ALPHA-D-MANNOSE
6884,3FAQ,True,False,True,BETA-D-MANNOSE
6885,3FAX,True,False,True,BETA-D-GLUCOSE
6886,3FAX,True,False,True,ALPHA-D-GLUCOSE
6887,3FBX,True,False,True,N-ACETYL-D-GLUCOSAMINE
6888,3FBY,True,False,True,N-ACETYL-D-GLUCOSAMINE
6889,3FBY,True,False,True,ALPHA-D-MANNOSE
6890,3FBZ,True,False,False,B-OCTYLGLUCOSIDE
6891,3FCS,True,False,True,N-ACETYL-D-GLUCOSAMINE
6892,3FCS,True,False,True,ALPHA-D-MANNOSE
6893,3FCU,True,False,True,N-ACETYL-D-GLUCOSAMINE
6894,3FCU,True,False,True,ALPHA-D-MANNOSE
6895,3FEC,True,False,True,N-ACETYL-D-GLUCOSAMINE
6896,3FED,True,False,True,N-ACETYL-D-GLUCOSAMINE
6897,3FEE,True,False,True,N-ACETYL-D-GLUCOSAMINE
6898,3FF1,True,False,False,GLUCOSE-6-PHOSPHATE
6899,3FF3,True,False,True,N-ACETYL-D-GLUCOSAMINE
6900,3FFO,True,False,True,N-ACETYL-D-GLUCOSAMINE
6901,3FFO,True,False,True,BETA-D-MANNOSE
6902,3FGR,True,False,True,N-ACETYL-D-GLUCOSAMINE
6903,3FGT,True,False,True,N-ACETYL-D-GLUCOSAMINE
6904,3FGU,True,False,True,BETA-D-GLUCOSE
6905,3FGW,True,False,True,N-ACETYL-D-GLUCOSAMINE
6906,3FGW,True,False,True,BETA-D-MANNOSE
6907,3FHQ,True,False,True,BETA-D-MANNOSE
6908,3FHQ,True,False,True,ALPHA-D-MANNOSE
6909,3FIR,True,False,True,"2,4-bis(acetylamino)-2,4,6-trideoxy-beta-D-glucopyranose"
6910,3FIR,True,True,False,2-(ACETYLAMINO)-2-DEOXY-ALPHA-L-GLUCOPYRANOSE
6911,3FJT,True,False,True,N-ACETYL-D-GLUCOSAMINE
6912,3FJT,True,False,True,BETA-D-MANNOSE
6913,3FJT,True,False,True,ALPHA-D-MANNOSE
6914,3FJT,True,True,False,ALPHA-L-FUCOSE
6915,3FJW,True,False,True,N-ACETYL-D-GLUCOSAMINE
6916,3FJW,True,False,True,ALPHA-D-MANNOSE
6917,3FJW,True,False,True,BETA-D-MANNOSE
6918,3FKU,True,False,True,N-ACETYL-D-GLUCOSAMINE
6919,3FKU,True,False,True,BETA-D-MANNOSE
6920,3FL7,True,False,True,N-ACETYL-D-GLUCOSAMINE
6921,3FNL,True,False,True,N-ACETYL-D-GLUCOSAMINE
6922,3FNL,True,False,True,ALPHA-D-MANNOSE
6923,3FPT,True,False,True,N-ACETYL-D-GLUCOSAMINE
6924,3FPT,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
6925,3FPX,True,False,True,N-ACETYL-D-GLUCOSAMINE
6926,3FPX,True,False,True,BETA-D-MANNOSE
6927,3FPX,True,False,True,ALPHA-D-MANNOSE
6928,3FQQ,True,True,True,3-methyl-1-(2-methylpropyl)butyl 4-O-beta-L-gulopyranosyl-beta-D-glucopyranoside
6929,3FRU,True,False,True,N-ACETYL-D-GLUCOSAMINE
6930,3FRU,True,True,False,BETA-L-FUCOSE
6931,3FRU,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
6932,3FRU,True,False,True,BETA-D-MANNOSE
6933,3FRU,True,False,True,ALPHA-D-MANNOSE
6934,3FRU,True,False,True,BETA-D-GALACTOSE
6935,3FRU,True,True,False,ALPHA-L-FUCOSE
6936,3FU7,True,False,True,N-ACETYL-D-GLUCOSAMINE
6937,3FU7,True,False,True,ALPHA-D-MANNOSE
6938,3FU8,True,False,True,N-ACETYL-D-GLUCOSAMINE
6939,3FU8,True,False,True,ALPHA-D-MANNOSE
6940,3FU9,True,False,True,N-ACETYL-D-GLUCOSAMINE
6941,3FUB,True,False,True,N-ACETYL-D-GLUCOSAMINE
6942,3FUS,True,False,True,N-ACETYL-D-GLUCOSAMINE
6943,3FUS,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
6944,3FUS,True,False,True,BETA-D-MANNOSE
6945,3FUS,True,True,False,BETA-L-FUCOSE
6946,3FUS,True,False,True,ALPHA-D-MANNOSE
6947,3FVC,True,False,True,N-ACETYL-D-GLUCOSAMINE
6948,3FW3,True,False,True,ALPHA-D-GLUCOSE
6949,3FW7,True,False,True,N-ACETYL-D-GLUCOSAMINE
6950,3FW7,True,False,True,ALPHA-D-MANNOSE
6951,3FW8,True,False,True,N-ACETYL-D-GLUCOSAMINE
6952,3FW8,True,False,True,ALPHA-D-MANNOSE
6953,3FW9,True,False,True,ALPHA-D-MANNOSE
6954,3FW9,True,False,True,N-ACETYL-D-GLUCOSAMINE
6955,3FWA,True,False,True,ALPHA-D-MANNOSE
6956,3FWA,True,False,True,N-ACETYL-D-GLUCOSAMINE
6957,3FXI,True,False,True,2-amino-2-deoxy-alpha-D-glucopyranose
6958,3FXI,True,False,True,3-DEOXY-D-MANNO-OCT-2-ULOSONIC ACID
6959,3FXI,True,False,True,L-GLYCERO-D-MANNO-HEPTOPYRANOSE
6960,3FXI,True,False,True,N-ACETYL-D-GLUCOSAMINE
6961,3FXI,True,False,False,D-GLUCOSAMINE
6962,3FXP,True,False,False,D-GLUCOSE IN LINEAR FORM
6963,3G04,True,False,True,N-ACETYL-D-GLUCOSAMINE
6964,3G08,True,False,True,N-ACETYL-D-GLUCOSAMINE
6965,3G08,True,False,True,"N-{(1S,2S,3R)-1-[(alpha-D-galactopyranosyloxy)methyl]-2,3-dihydroxyoctyl}tetracosanamide"
6966,3G0B,True,False,True,N-ACETYL-D-GLUCOSAMINE
6967,3G0C,True,False,True,N-ACETYL-D-GLUCOSAMINE
6968,3G0D,True,False,True,N-ACETYL-D-GLUCOSAMINE
6969,3G0G,True,False,True,N-ACETYL-D-GLUCOSAMINE
6970,3G2H,True,False,True,"1-beta-D-glucopyranosyl-4-phenyl-1H-1,2,3-triazole"
6971,3G2I,True,False,True,"1-beta-D-glucopyranosyl-4-(hydroxymethyl)-1H-1,2,3-triazole"
6972,3G2J,True,False,True,N-(hydroxyacetyl)-beta-D-glucopyranosylamine
6973,3G2K,True,False,True,"1-beta-D-glucopyranosyl-4-naphthalen-2-yl-1H-1,2,3-triazole"
6974,3G2L,True,False,True,"1-beta-D-glucopyranosyl-4-naphthalen-1-yl-1H-1,2,3-triazole"
6975,3G2N,True,False,True,N-(phenylcarbonyl)-beta-D-glucopyranosylamine
6976,3G5C,True,False,True,N-ACETYL-D-GLUCOSAMINE
6977,3G6K,True,False,True,BETA-D-GLUCOSE
6978,3G6Z,True,False,True,N-ACETYL-D-GLUCOSAMINE
6979,3G6Z,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
6980,3G70,True,False,True,N-ACETYL-D-GLUCOSAMINE
6981,3G70,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
6982,3G72,True,False,True,N-ACETYL-D-GLUCOSAMINE
6983,3G81,True,False,False,O1-METHYL-MANNOSE
6984,3G83,True,False,True,ALPHA-D-MANNOSE
6985,3G84,True,False,True,ALPHA-D-MANNOSE
6986,3GA5,True,False,True,"(2R)-2,3-dihydroxypropyl beta-D-galactopyranoside"
6987,3GBM,True,False,True,N-ACETYL-D-GLUCOSAMINE
6988,3GBM,True,False,True,BETA-D-MANNOSE
6989,3GBN,True,False,True,N-ACETYL-D-GLUCOSAMINE
6990,3GBN,True,False,True,BETA-D-MANNOSE
6991,3GBN,True,False,True,ALPHA-D-MANNOSE
6992,3GBP,True,False,True,BETA-D-GLUCOSE
6993,3GC1,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
6994,3GC1,True,False,True,N-ACETYL-D-GLUCOSAMINE
6995,3GC1,True,False,True,ALPHA-D-MANNOSE
6996,3GC6,True,False,True,N-ACETYL-D-GLUCOSAMINE
6997,3GCJ,True,False,True,N-ACETYL-D-GLUCOSAMINE
6998,3GCJ,True,False,True,ALPHA-D-MANNOSE
6999,3GCK,True,False,True,N-ACETYL-D-GLUCOSAMINE
7000,3GCK,True,False,True,ALPHA-D-MANNOSE
7001,3GCK,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
7002,3GCL,True,False,True,N-ACETYL-D-GLUCOSAMINE
7003,3GCL,True,False,True,ALPHA-D-MANNOSE
7004,3GD9,True,False,True,ALPHA-D-GLUCOSE
7005,3GD9,True,False,True,BETA-D-GLUCOSE
7006,3GDN,True,False,True,N-ACETYL-D-GLUCOSAMINE
7007,3GDN,True,False,True,ALPHA-D-MANNOSE
7008,3GDN,True,True,False,ALPHA-L-FUCOSE
7009,3GDN,True,False,True,BETA-D-MANNOSE
7010,3GDP,True,False,True,N-ACETYL-D-GLUCOSAMINE
7011,3GDP,True,True,False,BETA-L-FUCOSE
7012,3GDP,True,False,True,ALPHA-D-MANNOSE
7013,3GDP,True,True,False,ALPHA-L-FUCOSE
7014,3GDP,True,False,True,BETA-D-MANNOSE
7015,3GDP,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
7016,3GH3,True,False,True,N-ACETYL-D-GLUCOSAMINE
7017,3GH5,True,False,True,N-ACETYL-D-GLUCOSAMINE
7018,3GHG,True,False,True,N-ACETYL-D-GLUCOSAMINE
7019,3GHG,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
7020,3GHG,True,False,True,BETA-D-MANNOSE
7021,3GHG,True,False,True,ALPHA-D-MANNOSE
7022,3GHG,True,False,True,BETA-D-GALACTOSE
7023,3GHG,True,False,False,O-SIALIC ACID
7024,3GHH,True,False,True,N-ACETYL-D-GLUCOSAMINE
7025,3GHM,True,False,True,N-ACETYL-D-GLUCOSAMINE
7026,3GHM,True,True,False,ALPHA-L-FUCOSE
7027,3GHM,True,False,True,BETA-D-GLUCOSE
7028,3GHN,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
7029,3GHN,True,False,True,N-ACETYL-D-GLUCOSAMINE
7030,3GHN,True,True,False,ALPHA-L-FUCOSE
7031,3GHN,True,False,True,BETA-D-GLUCOSE
7032,3GIC,True,False,True,N-ACETYL-D-GLUCOSAMINE
7033,3GJC,True,False,False,B-OCTYLGLUCOSIDE
7034,3GJD,True,False,False,B-OCTYLGLUCOSIDE
7035,3GKH,True,False,True,N-ACETYL-D-GLUCOSAMINE
7036,3GKI,True,False,True,N-ACETYL-D-GLUCOSAMINE
7037,3GKJ,True,False,True,N-ACETYL-D-GLUCOSAMINE
7038,3GLY,True,False,True,N-ACETYL-D-GLUCOSAMINE
7039,3GLY,True,False,True,BETA-D-MANNOSE
7040,3GLY,True,False,True,ALPHA-D-MANNOSE
7041,3GML,True,False,True,N-ACETYL-D-GLUCOSAMINE
7042,3GML,True,False,True,BETA-D-MANNOSE
7043,3GML,True,False,True,ALPHA-D-MANNOSE
7044,3GML,True,True,False,ALPHA-L-FUCOSE
7045,3GML,True,False,True,"N-{(1S,2S,3R)-1-[(alpha-D-galactopyranosyloxy)methyl]-2,3-dihydroxyheptadecyl}-6-phenylhexanamide"
7046,3GMM,True,False,True,N-ACETYL-D-GLUCOSAMINE
7047,3GMM,True,False,True,BETA-D-MANNOSE
7048,3GMM,True,False,True,ALPHA-D-MANNOSE
7049,3GMM,True,True,False,ALPHA-L-FUCOSE
7050,3GMM,True,False,True,"N-{(1S,2S,3R)-1-[(alpha-D-galactopyranosyloxy)methyl]-2,3-dihydroxyheptadecyl}-8-phenyloctanamide"
7051,3GMN,True,False,True,N-ACETYL-D-GLUCOSAMINE
7052,3GMN,True,False,True,BETA-D-MANNOSE
7053,3GMN,True,False,True,ALPHA-D-MANNOSE
7054,3GMN,True,True,False,ALPHA-L-FUCOSE
7055,3GMN,True,False,True,"N-{(1S,2S,3R)-1-[(alpha-D-galactopyranosyloxy)methyl]-2,3-dihydroxyheptadecyl}-10-phenyldecanamide"
7056,3GMO,True,False,True,N-ACETYL-D-GLUCOSAMINE
7057,3GMO,True,False,True,BETA-D-MANNOSE
7058,3GMO,True,False,True,ALPHA-D-MANNOSE
7059,3GMO,True,True,False,ALPHA-L-FUCOSE
7060,3GMO,True,False,True,"8-(4-fluorophenyl)-N-{(1S,2S,3R)-1-[(alpha-D-galactopyranosyloxy)methyl]-2,3-dihydroxyheptadecyl}octanamide"
7061,3GMP,True,False,True,N-ACETYL-D-GLUCOSAMINE
7062,3GMP,True,False,True,BETA-D-MANNOSE
7063,3GMP,True,False,True,ALPHA-D-MANNOSE
7064,3GMP,True,True,False,ALPHA-L-FUCOSE
7065,3GMP,True,False,True,"(2S,3S,4R)-N-OCTANOYL-1-[(ALPHA-D-GALACTOPYRANOSYL)OXY]-2-AMINO-OCTADECANE-3,4-DIOL"
7066,3GMQ,True,False,True,N-ACETYL-D-GLUCOSAMINE
7067,3GMQ,True,False,True,BETA-D-MANNOSE
7068,3GMQ,True,False,True,ALPHA-D-MANNOSE
7069,3GMQ,True,True,False,ALPHA-L-FUCOSE
7070,3GMR,True,False,True,N-ACETYL-D-GLUCOSAMINE
7071,3GMR,True,False,True,BETA-D-MANNOSE
7072,3GMR,True,False,True,ALPHA-D-MANNOSE
7073,3GMR,True,True,False,ALPHA-L-FUCOSE
7074,3GMR,True,False,True,"N-{(1S,2S,3R)-1-[(alpha-D-galactopyranosyloxy)methyl]-2,3-dihydroxyheptadecyl}-8-phenyloctanamide"
7075,3GNR,True,False,True,2-deoxy-2-fluoro-alpha-D-glucopyranose
7076,3GPB,True,False,True,ALPHA-D-GLUCOSE-1-PHOSPHATE
7077,3GRW,True,False,True,N-ACETYL-D-GLUCOSAMINE
7078,3GSY,True,False,True,BETA-D-MANNOSE
7079,3GSY,True,False,True,N-ACETYL-D-GLUCOSAMINE
7080,3GVJ,True,False,False,O-SIALIC ACID
7081,3GVK,True,False,False,O-SIALIC ACID
7082,3GVL,True,False,False,O-SIALIC ACID
7083,3GW5,True,False,True,N-ACETYL-D-GLUCOSAMINE
7084,3GWJ,True,False,True,N-ACETYL-D-GLUCOSAMINE
7085,3GWJ,True,False,True,BETA-D-MANNOSE
7086,3GWJ,True,False,True,ALPHA-D-MANNOSE
7087,3GWJ,True,False,True,ALPHA-D-GLUCOSE
7088,3GXB,True,False,True,N-ACETYL-D-GLUCOSAMINE
7089,3GXD,True,False,True,N-ACETYL-D-GLUCOSAMINE
7090,3GXE,True,False,True,N-ACETYL-D-GLUCOSAMINE
7091,3GXF,True,False,True,N-ACETYL-D-GLUCOSAMINE
7092,3GXI,True,False,True,N-ACETYL-D-GLUCOSAMINE
7093,3GXM,True,False,True,N-ACETYL-D-GLUCOSAMINE
7094,3GXN,True,False,True,N-ACETYL-D-GLUCOSAMINE
7095,3GXP,True,False,True,N-ACETYL-D-GLUCOSAMINE
7096,3GXP,True,False,True,ALPHA-D-MANNOSE
7097,3GXP,True,False,False,ALPHA D-GALACTOSE
7098,3GXR,True,False,True,N-ACETYL-D-GLUCOSAMINE
7099,3GXT,True,False,True,N-ACETYL-D-GLUCOSAMINE
7100,3GXT,True,False,True,ALPHA-D-MANNOSE
7101,3GXY,True,False,False,O1-PENTYL-MANNOSE
7102,3GXY,True,False,True,ALPHA-D-MANNOSE
7103,3GXZ,True,False,True,N-ACETYL-D-GLUCOSAMINE
7104,3GXZ,True,False,True,BETA-D-MANNOSE
7105,3GXZ,True,False,True,ALPHA-D-MANNOSE
7106,3GZT,True,False,True,N-ACETYL-D-GLUCOSAMINE
7107,3H0C,True,False,True,N-ACETYL-D-GLUCOSAMINE
7108,3H0C,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
7109,3H1H,True,False,False,B-OCTYLGLUCOSIDE
7110,3H1K,True,False,False,B-OCTYLGLUCOSIDE
7111,3H1L,True,False,False,B-OCTYLGLUCOSIDE
7112,3H2K,True,False,False,B-OCTYLGLUCOSIDE
7113,3H2W,True,False,True,BETA-D-GLUCOSE
7114,3H2W,True,False,True,ALPHA-D-GLUCOSE
7115,3H32,True,False,True,N-ACETYL-D-GLUCOSAMINE
7116,3H32,True,False,True,ALPHA-D-MANNOSE
7117,3H32,True,False,True,BETA-D-GALACTOSE
7118,3H32,True,False,False,O-SIALIC ACID
7119,3H3K,True,False,True,BETA-D-GLUCOSE
7120,3H3K,True,False,True,ALPHA-D-GLUCOSE
7121,3H4Z,True,False,True,ALPHA-D-GLUCOSE
7122,3H53,True,False,True,N-ACETYL-D-GLUCOSAMINE
7123,3H53,True,False,True,BETA-D-MANNOSE
7124,3H53,True,True,False,ALPHA-L-FUCOSE
7125,3H53,True,False,True,ALPHA-D-MANNOSE
7126,3H54,True,False,True,N-ACETYL-D-GLUCOSAMINE
7127,3H54,True,False,True,BETA-D-MANNOSE
7128,3H54,True,True,False,ALPHA-L-FUCOSE
7129,3H54,True,False,True,ALPHA-D-MANNOSE
7130,3H54,True,False,False,N-ACETYL-2-DEOXY-2-AMINO-GALACTOSE
7131,3H55,True,False,True,N-ACETYL-D-GLUCOSAMINE
7132,3H55,True,False,True,BETA-D-MANNOSE
7133,3H55,True,True,False,ALPHA-L-FUCOSE
7134,3H55,True,False,True,ALPHA-D-MANNOSE
7135,3H55,True,False,False,ALPHA D-GALACTOSE
7136,3H5C,True,False,True,N-ACETYL-D-GLUCOSAMINE
7137,3H5C,True,False,True,BETA-D-GLUCOSE
7138,3H5K,True,False,True,N-ACETYL-D-GLUCOSAMINE
7139,3H5V,True,False,True,N-ACETYL-D-GLUCOSAMINE
7140,3H6G,True,False,True,N-ACETYL-D-GLUCOSAMINE
7141,3H6H,True,False,True,N-ACETYL-D-GLUCOSAMINE
7142,3H7D,True,False,True,BETA-D-GLUCOPYRANURONIC ACID
7143,3H7D,True,False,True,2-DEOXY-2-ACETAMIDO-BETA-D-GALACTOSE-4-SULFATE
7144,3H9V,True,False,True,N-ACETYL-D-GLUCOSAMINE
7145,3H9Y,True,False,True,N-ACETYL-D-GLUCOSAMINE
7146,3H9Y,True,False,True,BETA-D-MANNOSE
7147,3H9Y,True,False,True,ALPHA-D-MANNOSE
7148,3H9Z,True,False,True,N-ACETYL-D-GLUCOSAMINE
7149,3H9Z,True,False,True,BETA-D-MANNOSE
7150,3H9Z,True,False,True,ALPHA-D-MANNOSE
7151,3HA0,True,False,True,N-ACETYL-D-GLUCOSAMINE
7152,3HA0,True,False,True,BETA-D-MANNOSE
7153,3HA0,True,False,True,ALPHA-D-MANNOSE
7154,3HAB,True,False,True,N-ACETYL-D-GLUCOSAMINE
7155,3HAB,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
7156,3HAC,True,False,True,N-ACETYL-D-GLUCOSAMINE
7157,3HAC,True,False,True,2-(ACETYLAMINO)-2-DEOXY-A-D-GLUCOPYRANOSE
7158,3HDB,True,False,True,N-ACETYL-D-GLUCOSAMINE
7159,3HDL,True,False,True,N-ACETYL-D-GLUCOSAMINE
7160,3HDL,True,True,False,ALPHA-L-FUCOSE
7161,3HDL,True,False,True,ALPHA-D-MANNOSE
7162,3HE6,True,False,True,N-ACETYL-D-GLUCOSAMINE
7163,3HE6,True,False,True,"N-{(1S,2R,3S)-1-[(ALPHA-D-GALACTOPYRANOSYLOXY)METHYL]-2,3-DIHYDROXYHEPTADECYL}HEXACOSANAMIDE"
7164,3HE7,True,False,True,N-ACETYL-D-GLUCOSAMINE
7165,3HE7,True,False,True,"N-{(1S,2R,3S)-1-[(ALPHA-D-GALACTOPYRANOSYLOXY)METHYL]-2,3-DIHYDROXYHEPTADECYL}HEXACOSANAMIDE"
7166,3HG2,True,False,True,N-ACETYL-D-GLUCOSAMINE
7167,3HG2,True,True,False,ALPHA-L-FUCOSE
7168,3HG2,True,False,True,BETA-D-MANNOSE
7169,3HG2,True,False,True,BETA-D-GALACTOSE
7170,3HG3,True,False,True,N-ACETYL-D-GLUCOSAMINE
7171,3HG3,True,False,True,BETA-D-MANNOSE
7172,3HG3,True,False,True,ALPHA-D-MANNOSE
7173,3HG3,True,False,False,ALPHA D-GALACTOSE
7174,3HG3,True,False,True,ALPHA-D-GLUCOSE
7175,3HG4,True,False,True,N-ACETYL-D-GLUCOSAMINE
7176,3HG4,True,True,False,ALPHA-L-FUCOSE
7177,3HG4,True,False,True,BETA-D-MANNOSE
7178,3HG4,True,False,True,ALPHA-D-MANNOSE
7179,3HG4,True,False,True,BETA-D-GALACTOSE
7180,3HG5,True,False,True,N-ACETYL-D-GLUCOSAMINE
7181,3HG5,True,False,True,BETA-D-MANNOSE
7182,3HG5,True,False,False,ALPHA D-GALACTOSE
7183,3HG5,True,False,True,ALPHA-D-MANNOSE
7184,3HG5,True,False,True,BETA-D-GALACTOSE
7185,3HI1,True,False,True,N-ACETYL-D-GLUCOSAMINE
7186,3HI7,True,False,True,N-ACETYL-D-GLUCOSAMINE
7187,3HI7,True,False,True,BETA-D-MANNOSE
7188,3HIG,True,False,True,N-ACETYL-D-GLUCOSAMINE
7189,3HIG,True,False,True,BETA-D-MANNOSE
7190,3HII,True,False,True,N-ACETYL-D-GLUCOSAMINE
7191,3HII,True,False,True,BETA-D-MANNOSE
7192,3HK9,True,False,False,D-glucuronic acid
7193,3HKI,True,False,True,N-ACETYL-D-GLUCOSAMINE
7194,3HKJ,True,False,True,N-ACETYL-D-GLUCOSAMINE
7195,3HKL,True,False,True,N-ACETYL-D-GLUCOSAMINE
7196,3HKN,True,False,True,"(1S)-2,3,6-tri-O-acetyl-1,5-anhydro-1-sulfamoyl-4-O-(2,3,4,6-tetra-O-acetyl-beta-D-galactopyranosyl)-D-glucitol"
7197,3HKN,True,False,True,"(1S)-2,3,6-tri-O-acetyl-1,5-anhydro-1-sulfamoyl-4-O-(2,3,4,6-tetra-O-acetyl-beta-D-galactopyranosyl)-D-glucitol"
7198,3HMG,True,False,True,N-ACETYL-D-GLUCOSAMINE
